sample_index,obs_tenure_days,obs_recency_days,obs_total_invoices,obs_total_line_items,obs_total_quantity,obs_unique_products,obs_unique_purchase_days,obs_total_revenue,obs_average_invoice_value,obs_average_line_revenue,obs_average_unit_price,obs_purchase_frequency_per_month,obs_products_per_invoice,obs_quantity_per_invoice,obs_avg_days_between_purchases,obs_r_score,obs_f_score,obs_m_score,obs_rfm_total_score,country:Australia,country:Austria,country:Bahrain,country:Belgium,country:Brazil,country:Canada,country:Channel Islands,country:Cyprus,country:Czech Republic,country:Denmark,country:EIRE,country:European Community,country:Finland,country:France,country:Germany,country:Greece,country:Iceland,country:Israel,country:Italy,country:Japan,country:Korea,country:Lebanon,country:Malta,country:Netherlands,country:Norway,country:Poland,country:Portugal,country:RSA,country:Saudi Arabia,country:Spain,country:Sweden,country:Switzerland,country:Thailand,country:USA,country:United Arab Emirates,country:United Kingdom,country:Unspecified,country:West Indies
4867,0.005819838207879363,-0.25560222169601976,-0.13206032385932664,0.07456552170627576,0.008486895546168601,0.010855782632364329,0.24156620462432934,0.003114848494273524,0.06177061493877986,1.0187511995250387,0.0004176842557558976,0.009612934091370135,0.03804759200775641,0.0027224065577656203,-0.20157645636634844,-0.1515237427486004,0.08269912119738695,-0.03242368506641778,-0.014162622708137935,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
1197,-0.0020086946307677194,0.16707219633115075,-0.006686598676421621,0.05242987064843308,-0.0034111050366594973,0.007171882926795683,-0.006618252181488469,0.003132740319980486,-0.01979944880284436,-0.0007554854989467783,-0.0055032303591498015,-0.031747031814596885,0.027749067139568463,0.002360591563330521,0.004640977687163335,0.17787569800922653,-0.10741380109545662,-0.03242368506641778,-0.014162622708137935,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4120,0.005819838207879363,0.18733740815437128,-0.13206032385932664,0.05717322444654222,0.011448463082546465,0.007506782900029196,0.24156620462432934,0.005627789822173435,-0.032429797843281656,-0.03087081576377283,-0.004145089564933696,0.009612934091370135,-0.005314617963561271,-0.002012201083699388,-0.20157645636634844,0.17787569800922653,0.08269912119738695,0.4307718158824078,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2998,-0.008862590850948699,-0.2990276756029209,0.11868712650648341,0.021598070960723643,-0.015593623024729136,0.004492683140927578,-0.2548027089873063,-0.009317286598208869,0.035315379452031205,0.04525136113708913,-0.0012120568922464143,-0.03432160267174836,0.028136229728598087,0.002373882726391403,-0.008195850537051267,-0.1515237427486004,-0.2024702622418784,-0.4956191860152434,-0.3868632202907151,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
829,0.005819838207879363,0.11785668190332954,-0.13206032385932664,0.044524280984917834,0.008318771624889507,0.004492683140927578,0.24156620462432934,0.003412919429080082,0.05059709298449769,-0.012651276409498667,-0.0006815732175283292,0.009612934091370135,-0.04434060693774719,0.0029911834107745508,-0.20157645636634844,0.013175977630313074,0.17775558234380875,-0.03242368506641778,0.13491761632489296,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
1417,-0.0033920498311712202,0.3118237093541544,0.20226960996175342,0.04373372201856631,-0.03703588929247803,0.005999733020478387,-0.3375308612559122,-0.07212956858992553,0.27869604462747266,0.6753306460751238,0.010958940869620208,0.0033460736330408157,0.03298866751110268,0.0047439760504823635,-0.09758040098308002,0.17787569800922653,-0.2024702622418784,-0.4956191860152434,-0.2377829812576843,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2757,-0.008265232923501733,-0.385878583416723,0.3694345768722934,-0.22426576757460032,-0.03434590655201255,-0.03854196341957886,-0.3375308612559122,-0.017197706823483056,0.020155275465743454,-0.014606677031435892,-0.001779433760000026,-0.0007227633687277263,-0.009150505768716299,0.0016918302219680634,-0.04256542287930321,-0.1515237427486004,-0.2024702622418784,-0.4956191860152434,-0.3868632202907151,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
927,0.005662638753288055,-0.11953579945439637,-0.09026908213169162,0.0698221679081666,0.00820237814092706,0.010018532699280545,0.15883805235572343,0.00519931500384883,-0.0315669228360769,0.005304684358604769,-0.005501639281612078,0.08944728688660881,0.033711371010624644,-0.00046156539326324975,-0.18915371937517306,0.013175977630313074,0.08269912119738695,0.4307718158824078,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
3318,0.005599758971451533,0.9197800640507695,-0.09026908213169162,0.06349769617735442,0.012237352251625285,0.008511482819729736,0.15883805235572343,0.004914903789822394,-0.02623618680501973,-0.01030904192504705,0.01744264315691141,0.08944728688660881,0.023954873767078166,-0.0036868876293704167,-0.1817000771804678,0.34257541838814004,-0.012357339949034825,0.199174065407995,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
1728,0.005819838207879363,0.21049765023805186,-0.13206032385932664,0.057963783412893745,0.009055930356651684,0.007339332913412441,0.24156620462432934,0.004233844562815469,0.01982379732396225,-0.007493122527029313,-0.0019268878048791334,0.009612934091370135,-0.007482728462127156,0.001812700286043086,-0.20157645636634844,0.17787569800922653,0.17775558234380875,0.199174065407995,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4278,0.0016383327157506,0.30313861857277413,0.11868712650648341,0.06270713721100289,0.007167769394594182,0.008678932806346493,-0.17207455671870034,0.0031307446932670176,-0.03134581457029734,0.02868459125856571,-0.0015112269917633898,0.05583282255177147,0.035879481509190535,-0.0028244388263087934,-0.13499058609364825,0.17787569800922653,-0.2024702622418784,-0.03242368506641778,-0.08870274222465338,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
3505,0.005819838207879363,0.30603364883323425,-0.13206032385932664,0.06507881411005746,0.011293271770596533,0.00884638279296325,0.24156620462432934,0.005303466073877624,-0.020272159849392252,-0.017110959834724205,-0.0018871850862280939,0.009612934091370135,0.012030266024965802,-0.0017640993732296055,-0.20157645636634844,0.17787569800922653,0.08269912119738695,0.4307718158824078,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4451,0.005819838207879363,1.180332787492176,-0.13206032385932664,0.06507881411005746,0.012263217470283607,0.00884638279296325,0.24156620462432934,0.005499966490440044,-0.027638197466950322,-0.022622194408035597,0.004675518597992015,0.009612934091370135,0.012030266024965802,-0.0033147350636657438,-0.20157645636634844,0.34257541838814004,0.08269912119738695,0.4307718158824078,0.3585379748744393,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
168,-0.0010340580123016168,-0.3656133715935025,0.11868712650648341,-0.03848441048199219,-0.004549174657625663,-0.0042147161631437636,-0.2548027089873063,-0.0031114724443920467,0.0020822543346980926,-0.013837173215441645,-0.0013722180891231112,0.006683233071361377,0.012030266024965802,-0.00014848466338471532,-0.11089047633076794,-0.1515237427486004,-0.10741380109545662,-0.4956191860152434,-0.3123231007741997,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.28293071901773614,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,0.20025516326560747,-0.0,0.0
4729,0.005819838207879363,0.3118237093541544,-0.13206032385932664,0.06191657824465137,0.003753560531695683,0.008176582846496222,0.24156620462432934,0.004165029848557923,0.022403393758057177,0.0026417131366462607,-0.005183798748927854,0.009612934091370135,0.003357824030702266,0.010289508727093975,-0.20157645636634844,0.17787569800922653,0.08269912119738695,0.199174065407995,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
3001,0.004782321807576737,-0.4466742188863846,-0.09026908213169162,-0.010814846659688846,0.009689628213780572,-0.004549616136377276,0.15883805235572343,0.004366966627546689,-0.015966168501779298,-0.031436669089750006,-0.0012659320477813694,0.07493195001474723,-0.06060143567699132,-0.001650386089264289,-0.11710184482635566,-0.31622346312751387,-0.012357339949034825,0.199174065407995,-0.08870274222465338,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2114,-0.007447795759626936,-0.2005966467472784,0.0768958847788484,0.023969747859778213,0.006508206318806973,0.003822883194460552,-0.0893464044500944,-0.0003171133425359042,-0.007234664505106983,-0.0014409498537348233,0.00437558946273561,-0.03616885116087574,0.024677577266600127,-0.002436041505751932,0.060543294147452666,0.013175977630313074,-0.10741380109545662,-0.2640214355408306,-0.16324286174116884,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
721,0.005819838207879363,-0.3742984623748827,-0.13206032385932664,0.06824104997546357,0.011474328301204787,0.009516182739430275,0.24156620462432934,0.005123550003451272,-0.013527804972451068,-0.0010121588838974292,0.0005846138535384143,0.009612934091370135,0.02070270801922934,-0.0020535513687776844,-0.20157645636634844,-0.1515237427486004,0.17775558234380875,0.4307718158824078,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2167,0.005819838207879363,0.26260819492633314,-0.13206032385932664,0.05717322444654222,0.00821531075025622,0.007171882926795683,0.24156620462432934,0.003901710344451426,0.03227421951312143,-0.003507940786713986,-0.0021134820761586673,0.009612934091370135,-0.00965083896069304,0.003156584551087739,-0.20157645636634844,0.17787569800922653,0.17775558234380875,-0.03242368506641778,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4210,-0.0013170170305659692,-0.44956924914684465,0.3694345768722934,0.044524280984917834,-0.10084538372255829,0.00884638279296325,-0.5029871657931242,-0.01334625048855963,0.009049418310232536,0.14402984465529362,-0.0055932381519269,0.06693892310292919,0.03804759200775641,0.009869644293991266,-0.13863458894439304,-0.31622346312751387,-0.2024702622418784,-0.4956191860152434,-0.4614033398072306,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4394,-0.007730754777891289,-0.1166407691939363,0.28585209341702345,0.009739686465450781,-0.003695622441901038,0.000808783435358934,-0.5029871657931242,-0.006431954444104252,-0.004365078438545884,0.01772372649069771,0.0013396080777732535,-0.009095348118186955,0.02819254428700239,-0.0017095921792627596,-0.08231818125106452,0.013175977630313074,-0.2024702622418784,-0.4956191860152434,-0.3123231007741997,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
414,0.003650485734519328,0.27418831596817345,-0.09026908213169162,-0.028207143919422372,0.004852832324674367,-0.008903315788412946,0.15883805235572343,0.0026224103990465306,0.016732150997699483,-0.027504198497322545,-0.002536573864853977,-0.0008002423601827277,-0.08878687215834784,0.002215865565556482,-0.027658138489892726,0.17787569800922653,0.08269912119738695,-0.03242368506641778,0.13491761632489296,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2348,0.005819838207879363,0.18154734763345112,-0.13206032385932664,0.050848752715730035,0.00887487382604343,0.005832283033861631,0.24156620462432934,0.00428118908622466,0.018049034977304944,-0.016597164009844633,-0.0023364442533040986,0.009612934091370135,-0.026995722949220112,0.002102152281591165,-0.20157645636634844,0.17787569800922653,0.17775558234380875,0.199174065407995,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
1095,-0.006661798486670403,0.019425653047687088,0.2440608516893884,-0.3373156997628683,-0.04550674840307847,-0.035862763633710756,-0.5029871657931242,-0.028714158920697428,0.08340233675616975,-0.012678925553443654,-0.0005574816648683496,-0.009893192410237296,-0.02049139145352246,0.0052137612337330155,-0.09170424919995261,0.013175977630313074,-0.2024702622418784,-0.4956191860152434,-0.3123231007741997,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
705,0.000789455660957543,0.3494591027401353,-0.09026908213169162,0.07140328584086965,0.012133891376991996,0.010353432672514058,0.15883805235572343,0.005027553477061996,-0.028347586486326428,0.034725139816023716,0.011120256182154852,-0.04028353640565403,0.035879481509190535,-0.0036041870592138227,0.1984356747494997,0.17787569800922653,0.08269912119738695,0.199174065407995,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2181,0.005819838207879363,0.23944795284265258,-0.13206032385932664,0.06665993204276051,0.01073716956944261,0.009181282766196763,0.24156620462432934,0.005392959609769561,-0.02362692501193271,-0.01647325645347589,-0.003989257125702492,0.009612934091370135,0.01636648702209757,-0.0008750682440462199,-0.20157645636634844,0.17787569800922653,0.17775558234380875,0.4307718158824078,0.3585379748744393,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
4956,-0.005404202849939948,-0.18322646518451793,-0.09026908213169162,0.029503660624238884,0.004710573622053596,0.00198093334167623,0.15883805235572343,0.002753261578207252,0.014279599687983733,-0.01645892180861156,-0.0028187455591918015,-0.05680388041895447,-0.018323280954956576,0.0023295788495217985,0.6878915122018108,0.013175977630313074,-0.012357339949034825,-0.03242368506641778,-0.014162622708137935,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
2067,0.005819838207879363,0.7258130365999447,-0.13206032385932664,0.05163931168208156,0.011551923957179753,0.006334632993711901,0.24156620462432934,0.00547963174237694,-0.02687592672067527,-0.030484766829974454,-0.0023896254076708227,0.009612934091370135,-0.02049139145352246,-0.0021776022240125757,-0.20157645636634844,0.34257541838814004,0.17775558234380875,0.4307718158824078,0.4330780943909548,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
157,0.005819838207879363,0.13812189372655004,-0.13206032385932664,0.06507881411005746,0.01087942827206338,0.00884638279296325,0.24156620462432934,0.005058864172049179,-0.011102984324401838,-0.01025062599097168,-0.0016066866005051616,0.009612934091370135,0.012030266024965802,-0.0011024948119768532,-0.20157645636634844,0.013175977630313074,0.17775558234380875,0.199174065407995,0.2094577358414084,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,-0.6101978046779578,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,0.20025516326560747,-0.0,0.0
683,0.005819838207879363,0.8329291562369674,-0.13206032385932664,0.04847707581667546,0.007995456391660483,0.0053299330740113615,0.24156620462432934,0.004041060140822956,0.027050536734079204,-0.01581644101318188,-0.002713793171142593,0.009612934091370135,-0.033500054444917764,0.0035080619742532634,-0.20157645636634844,0.34257541838814004,0.17775558234380875,-0.03242368506641778,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
3827,0.005819838207879363,1.0384763047296326,-0.13206032385932664,0.07061272687451813,0.012004565283700386,0.010018532699280545,0.24156620462432934,0.005746185538053543,-0.036867993508141975,-0.020888051783584438,-0.003444359447502465,0.009612934091370135,0.027207039514926996,-0.0029012322128827736,-0.20157645636634844,0.34257541838814004,0.08269912119738695,0.4307718158824078,0.3585379748744393,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
3002,0.005159600498595874,0.4623652828980781,-0.09026908213169162,0.04373372201856631,0.010517315210846872,0.004827583114161091,0.15883805235572343,0.0034000166701567925,0.0021574311450631403,-0.013140718945249676,0.0061941982126989025,0.08944728688660881,0.00010565828285343928,-0.0023119906505170407,-0.14691641360517663,0.34257541838814004,-0.012357339949034825,-0.03242368506641778,0.13491761632489296,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
1383,0.005819838207879363,0.1728622568520709,-0.13206032385932664,0.061126019278299845,0.011616587003825557,0.008009132859879465,0.24156620462432934,0.004915936010536259,-0.005745162530786669,-0.01476735287605055,0.0037672458706890476,0.009612934091370135,0.0011897135321363814,-0.002280977936708318,-0.20157645636634844,0.17787569800922653,0.17775558234380875,0.199174065407995,0.2839978553579239,-0.0002502098159029618,0.0,0.0,-0.0012049940899307868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005774096306484411,0.015577521719042343,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0013370511967977792,0.0,0.0,0.01245301642199914,0.0,0.00722329467965329,0.0,-0.007034555969171449,0.0,-0.027307522263491927,-0.0,0.0
